Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
340	-41.70397	-41.67352	-0.03045253	0.1560682	0.772356	0.772356	0.09354901	0.906451	1e-06	0.093549	1e-06	1e-06	0.906451	1e-06	0.093549	0.906451
350	-37.66705	-38.67606	1.009011	0.07481046	0.545469	0.545469	0.3666604	0.6333396	1e-06	0.36666	1e-06	1e-06	0.63334	1e-06	0.36666	0.63334
360	-44.09409	-44.99012	0.8960268	0.1159846	0.246713	0.246713	0.1471681	0.8528319	1e-06	0.147168	1e-06	1e-06	0.852832	1e-06	0.147168	0.852832
370	-42.50913	-41.34299	-1.166142	0.1180168	2.28856	2.28856	0.09944444	0.9005556	1e-06	0.0994444	1e-06	1e-06	0.900556	1e-06	0.0994444	0.900556
380	-41.89769	-41.83106	-0.06663244	0.1087339	1.28188	1.28188	0.4257576	0.5742424	1e-06	0.425758	1e-06	1e-06	0.574242	1e-06	0.425758	0.574242
390	-50.28421	-49.92862	-0.3555851	0.1691322	0.966848	0.966848	0.2516165	0.7483835	1e-06	0.251617	1e-06	1e-06	0.748383	1e-06	0.251617	0.748383
400	-31.43803	-32.74954	1.31151	0.07738096	0.217266	0.217266	0.3694003	0.6305997	1e-06	0.3694	1e-06	1e-06	0.6306	1e-06	0.3694	0.6306
410	-37.01332	-37.63646	0.6231441	0.1580393	0.0990477	0.0990477	0.1673311	0.8326689	1e-06	0.167331	1e-06	1e-06	0.832669	1e-06	0.167331	0.832669
420	-48.05861	-49.51884	1.460228	0.06742723	0.168085	0.168085	0.3035311	0.6964689	1e-06	0.303531	1e-06	1e-06	0.696469	1e-06	0.303531	0.696469
430	-54.52697	-54.16959	-0.3573811	0.2077461	0.582505	0.582505	0.3653486	0.6346514	1e-06	0.365349	1e-06	1e-06	0.634651	1e-06	0.365349	0.634651
440	-42.67523	-42.44535	-0.2298815	0.1003747	1.52872	1.52872	0.2113089	0.7886911	1e-06	0.211309	1e-06	1e-06	0.788691	1e-06	0.211309	0.788691
450	-35.65334	-36.68812	1.034773	0.05911562	0.676656	0.676656	0.4085615	0.5914385	1e-06	0.408562	1e-06	1e-06	0.591438	1e-06	0.408562	0.591438
460	-44.95425	-45.39845	0.4441986	0.08819775	0.976409	0.976409	0.36514	0.63486	1e-06	0.36514	1e-06	1e-06	0.63486	1e-06	0.36514	0.63486
470	-38.3859	-38.503	0.1171009	0.1164605	1.02088	1.02088	0.3076583	0.6923417	1e-06	0.307658	1e-06	1e-06	0.692342	1e-06	0.307658	0.692342
480	-51.59913	-51.09024	-0.5088921	0.1697141	1.11434	1.11434	0.3365384	0.6634616	1e-06	0.336538	1e-06	1e-06	0.663462	1e-06	0.336538	0.663462
490	-35.82917	-36.16438	0.3352043	0.1370708	0.596672	0.596672	0.3886493	0.6113507	1e-06	0.388649	1e-06	1e-06	0.611351	1e-06	0.388649	0.611351
500	-33.39382	-33.72403	0.3302139	0.1530101	0.44227	0.44227	0.1732582	0.8267418	1e-06	0.173258	1e-06	1e-06	0.826742	1e-06	0.173258	0.826742
510	-70.33985	-69.92345	-0.4163999	0.2501253	0.217732	0.217732	0.5318628	0.4681372	1e-06	0.531863	1e-06	1e-06	0.468137	1e-06	0.531863	0.468137
520	-46.76007	-47.89322	1.133151	0.108143	0.0880037	0.0880037	0.4168612	0.5831388	1e-06	0.416861	1e-06	1e-06	0.583139	1e-06	0.416861	0.583139
530	-32.5487	-33.06743	0.51873	0.1523717	0.260138	0.260138	0.5372691	0.4627309	1e-06	0.537269	1e-06	1e-06	0.462731	1e-06	0.537269	0.462731
540	-44.85089	-45.53282	0.6819328	0.1324585	0.296068	0.296068	0.1903131	0.8096869	1e-06	0.190313	1e-06	1e-06	0.809687	1e-06	0.190313	0.809687
550	-37.7044	-38.69836	0.9939536	0.09951571	0.313474	0.313474	0.2915049	0.7084951	1e-06	0.291505	1e-06	1e-06	0.708495	1e-06	0.291505	0.708495
560	-46.07544	-45.70391	-0.3715254	0.1828468	0.845642	0.845642	0.3897564	0.6102436	1e-06	0.389756	1e-06	1e-06	0.610244	1e-06	0.389756	0.610244
570	-33.6781	-34.69106	1.012962	0.1066324	0.2233	0.2233	0.6274327	0.3725673	1e-06	0.627433	1e-06	1e-06	0.372567	1e-06	0.627433	0.372567
580	-40.9433	-41.67484	0.7315377	0.1239273	0.331774	0.331774	0.415414	0.584586	1e-06	0.415414	1e-06	1e-06	0.584586	1e-06	0.415414	0.584586
590	-41.33662	-42.58333	1.246719	0.08506088	0.205257	0.205257	0.3221084	0.6778916	1e-06	0.322108	1e-06	1e-06	0.677892	1e-06	0.322108	0.677892
600	-40.12165	-40.58982	0.4681736	0.07409612	1.09345	1.09345	0.5514381	0.4485619	1e-06	0.551438	1e-06	1e-06	0.448562	1e-06	0.551438	0.448562
610	-39.27029	-39.30739	0.03710405	0.1412453	0.853028	0.853028	0.4757569	0.5242431	1e-06	0.475757	1e-06	1e-06	0.524243	1e-06	0.475757	0.524243
620	-37.7831	-37.00799	-0.7751137	0.1685114	1.39259	1.39259	0.1978633	0.8021367	1e-06	0.197863	1e-06	1e-06	0.802137	1e-06	0.197863	0.802137
630	-39.02965	-39.648	0.6183535	0.09599327	0.724299	0.724299	0.5134745	0.4865255	1e-06	0.513474	1e-06	1e-06	0.486526	1e-06	0.513474	0.486526
640	-36.57183	-37.12507	0.5532419	0.1056605	0.692738	0.692738	0.4705398	0.5294602	1e-06	0.47054	1e-06	1e-06	0.52946	1e-06	0.47054	0.52946
650	-33.28851	-33.5019	0.2133864	0.09903524	1.09885	1.09885	0.1881579	0.8118421	1e-06	0.188158	1e-06	1e-06	0.811842	1e-06	0.188158	0.811842
660	-44.60656	-42.9004	-1.706159	0.07076474	3.3011	3.3011	0.1724337	0.8275663	1e-06	0.172434	1e-06	1e-06	0.827566	1e-06	0.172434	0.827566
670	-47.46412	-47.95686	0.4927439	0.143161	0.378231	0.378231	0.2150251	0.7849749	1e-06	0.215025	1e-06	1e-06	0.784975	1e-06	0.215025	0.784975
680	-47.14502	-45.61095	-1.53407	0.2660748	1.17591	1.17591	0.2302645	0.7697355	1e-06	0.230264	1e-06	1e-06	0.769736	1e-06	0.230264	0.769736
690	-35.7677	-36.29365	0.5259505	0.1079782	0.696853	0.696853	0.3341751	0.6658249	1e-06	0.334175	1e-06	1e-06	0.665825	1e-06	0.334175	0.665825
700	-32.60382	-33.90831	1.304487	0.0621152	0.376946	0.376946	0.5416508	0.4583492	1e-06	0.541651	1e-06	1e-06	0.458349	1e-06	0.541651	0.458349
710	-40.46586	-40.36851	-0.09735239	0.1673908	0.72603	0.72603	0.3638683	0.6361317	1e-06	0.363868	1e-06	1e-06	0.636132	1e-06	0.363868	0.636132
720	-37.22537	-37.30389	0.07851404	0.12559	0.968171	0.968171	0.4214952	0.5785048	1e-06	0.421495	1e-06	1e-06	0.578505	1e-06	0.421495	0.578505
730	-39.17159	-39.71347	0.5418868	0.08085047	0.952194	0.952194	0.3321272	0.6678728	1e-06	0.332127	1e-06	1e-06	0.667873	1e-06	0.332127	0.667873
740	-55.70786	-55.55722	-0.1506433	0.1813369	0.639859	0.639859	0.3720751	0.6279249	1e-06	0.372075	1e-06	1e-06	0.627925	1e-06	0.372075	0.627925
750	-36.20348	-36.76932	0.5658427	0.1069193	0.667549	0.667549	0.190769	0.809231	1e-06	0.190769	1e-06	1e-06	0.809231	1e-06	0.190769	0.809231
760	-33.06601	-34.08466	1.018647	0.08712555	0.412682	0.412682	0.1108574	0.8891426	1e-06	0.110857	1e-06	1e-06	0.889143	1e-06	0.110857	0.889143
770	-32.02606	-33.08747	1.06141	0.09611754	0.28	0.28	0.4525166	0.5474834	1e-06	0.452517	1e-06	1e-06	0.547483	1e-06	0.452517	0.547483
780	-35.54371	-36.34093	0.7972145	0.1323964	0.181407	0.181407	0.3864273	0.6135727	1e-06	0.386427	1e-06	1e-06	0.613573	1e-06	0.386427	0.613573
790	-39.05076	-40.32238	1.271619	0.06067829	0.424183	0.424183	0.291062	0.708938	1e-06	0.291062	1e-06	1e-06	0.708938	1e-06	0.291062	0.708938
800	-32.39557	-33.00945	0.6138791	0.09970993	0.691607	0.691607	0.255265	0.744735	1e-06	0.255265	1e-06	1e-06	0.744735	1e-06	0.255265	0.744735
810	-31.68307	-32.69916	1.016089	0.08588961	0.4276	0.4276	0.3547856	0.6452144	1e-06	0.354786	1e-06	1e-06	0.645214	1e-06	0.354786	0.645214
820	-29.12976	-29.95747	0.8277063	0.0819077	0.655802	0.655802	0.4253329	0.5746671	1e-06	0.425333	1e-06	1e-06	0.574667	1e-06	0.425333	0.574667
830	-37.47296	-38.85365	1.380686	0.03832092	0.53869	0.53869	0.5460499	0.4539501	1e-06	0.54605	1e-06	1e-06	0.45395	1e-06	0.54605	0.45395
840	-35.54395	-37.17714	1.633186	0.06011457	0.0682534	0.0682534	0.3280572	0.6719428	1e-06	0.328057	1e-06	1e-06	0.671943	1e-06	0.328057	0.671943
850	-29.87149	-30.76594	0.8944469	0.1366309	0.0418294	0.0418294	0.2361322	0.7638678	1e-06	0.236132	1e-06	1e-06	0.763868	1e-06	0.236132	0.763868
860	-35.54073	-36.54834	1.007609	0.1260641	0.034335	0.034335	0.4438203	0.5561797	1e-06	0.44382	1e-06	1e-06	0.55618	1e-06	0.44382	0.55618
870	-43.1229	-44.01533	0.8924316	0.1355055	0.0550984	0.0550984	0.2814121	0.7185879	1e-06	0.281412	1e-06	1e-06	0.718588	1e-06	0.281412	0.718588
880	-47.66011	-48.94093	1.280819	0.0978873	0.0428928	0.0428928	0.5488541	0.4511459	1e-06	0.548854	1e-06	1e-06	0.451146	1e-06	0.548854	0.451146
890	-37.73317	-38.74659	1.013424	0.1170504	0.118657	0.118657	0.3800888	0.6199112	1e-06	0.380089	1e-06	1e-06	0.619911	1e-06	0.380089	0.619911
900	-51.92983	-52.33588	0.4060519	0.159007	0.306463	0.306463	0.363971	0.636029	1e-06	0.363971	1e-06	1e-06	0.636029	1e-06	0.363971	0.636029
910	-40.58992	-40.85863	0.2687117	0.1411136	0.622738	0.622738	0.337649	0.662351	1e-06	0.337649	1e-06	1e-06	0.662351	1e-06	0.337649	0.662351
920	-43.496	-44.50991	1.013912	0.09696292	0.319044	0.319044	0.2975512	0.7024488	1e-06	0.297551	1e-06	1e-06	0.702449	1e-06	0.297551	0.702449
930	-51.39637	-51.27476	-0.1216094	0.1722788	0.701407	0.701407	0.1570119	0.8429881	1e-06	0.157012	1e-06	1e-06	0.842988	1e-06	0.157012	0.842988
940	-32.97009	-33.62821	0.6581246	0.1202264	0.442196	0.442196	0.3915194	0.6084806	1e-06	0.391519	1e-06	1e-06	0.608481	1e-06	0.391519	0.608481
950	-41.2757	-41.67992	0.404219	0.1277857	0.620509	0.620509	0.2685048	0.7314952	1e-06	0.268505	1e-06	1e-06	0.731495	1e-06	0.268505	0.731495
960	-47.67579	-47.14516	-0.5306355	0.2158423	0.674798	0.674798	0.4151039	0.5848961	1e-06	0.415104	1e-06	1e-06	0.584896	1e-06	0.415104	0.584896
970	-43.66387	-43.32017	-0.3436976	0.2098849	0.547434	0.547434	0.3496044	0.6503956	1e-06	0.349604	1e-06	1e-06	0.650396	1e-06	0.349604	0.650396
980	-38.23528	-38.51577	0.2804882	0.1327142	0.694955	0.694955	0.2481617	0.7518383	1e-06	0.248162	1e-06	1e-06	0.751838	1e-06	0.248162	0.751838
990	-40.45089	-41.55397	1.103078	0.1024652	0.174854	0.174854	0.3394206	0.6605794	1e-06	0.339421	1e-06	1e-06	0.660579	1e-06	0.339421	0.660579
1000	-32.58444	-33.23696	0.6525259	0.06735358	0.976523	0.976523	0.3448522	0.6551478	1e-06	0.344852	1e-06	1e-06	0.655148	1e-06	0.344852	0.655148
